id,code,service,usedInTrip,brand,model,productionYear,floorHeight,passengersDoors
145831,1082,006-23,3572191,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
417,1023,006-61,3572186,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145744,1059,006-05,3586735,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
502,1152,006-12,3572195,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
141539,1054,006-07,3589548,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
270,1004,006-13,3572214,Alstom Konstal,NGd99,2000,Pojazd częściowo niskopodłogowy,5
502,1152,006-12,3592825,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145833,1084,006-17,3572220,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,006-08,3586878,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
410,1013,006-63,3572222,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
271,1006,006-03,3572226,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145824,1075,006-09,3587999,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-10,3587979,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
321,1112,006-64,3586463,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
480,1045,006-20,3595281,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-21,3590557,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145822,1073,006-01,3572250,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-02,3587020,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
502,1152,006-12,3593896,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
270,1004,006-13,3593663,Alstom Konstal,NGd99,2000,Pojazd częściowo niskopodłogowy,5
145831,1082,006-23,3591371,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-03,3594413,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145744,1059,006-05,3586737,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
141539,1054,006-07,3589550,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145829,1080,006-08,3586880,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
480,1045,006-20,3595283,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-09,3588001,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-21,3590559,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
272,1007,006-10,3587981,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145822,1073,006-01,3596323,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
270,1004,006-13,3593665,Alstom Konstal,NGd99,2000,Pojazd częściowo niskopodłogowy,5
145759,1069,006-02,3587022,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-03,3594415,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145744,1059,006-05,3586739,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
141539,1054,006-07,3589552,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145829,1080,006-08,3586882,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,006-09,3588003,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-10,3587983,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145822,1073,006-01,3596325,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
270,1004,006-70,3572263,Alstom Konstal,NGd99,2000,Pojazd częściowo niskopodłogowy,5
145759,1069,006-02,3587024,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,006-71,3572269,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
271,1006,006-03,3594417,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
502,1152,006-72,3592967,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145744,1059,006-05,3586741,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145823,1074,006-73,3598838,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3589554,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
404,1014,006-37,3600220,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145831,1082,006-74,3572289,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
480,1045,006-04,3572293,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145829,1080,006-08,3586884,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,006-09,3588005,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145830,1081,006-06,3599036,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
417,1023,006-39,3599885,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
272,1007,006-10,3587985,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
141562,1169,006-40,3589131,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
141561,1168,006-11,3598822,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145822,1073,006-01,3596327,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-02,3587026,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-03,3594419,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
480,1045,006-04,3600583,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145744,1059,006-05,3586743,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145830,1081,006-06,3601112,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3589556,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
404,1014,006-37,3600222,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145829,1080,006-08,3586886,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,006-09,3588007,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
417,1023,006-39,3601005,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
272,1007,006-10,3587987,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
141562,1169,006-40,3601418,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
141561,1168,006-11,3601609,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145822,1073,006-01,3596329,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-02,3587028,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-03,3594421,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
480,1045,006-04,3600585,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145744,1059,006-05,3586745,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145830,1081,006-06,3601114,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
404,1014,006-37,3600224,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
141539,1054,006-07,3589558,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145829,1080,006-08,3586888,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,006-09,3588009,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141561,1168,006-11,3601611,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
272,1007,006-10,3587989,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145822,1073,006-01,3596331,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-03,3594423,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
480,1045,006-04,3600587,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145744,1059,006-05,3586747,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
141539,1054,006-07,3589560,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145829,1080,006-08,3586890,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,006-09,3588011,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-10,3587991,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145822,1073,006-01,3596333,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-03,3594425,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145825,1076,006-05,3603938,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145755,1065,006-08,3603954,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-09,3603969,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
271,1006,006-02,3603986,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145760,1070,006-10,3603998,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-62,3604015,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141569,1176,006-60,3604019,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
145746,1061,006-21,3604025,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,006-61,3604030,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145826,1077,006-23,3604035,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-05,3618505,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
408,1012,006-12,3604039,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145831,1082,006-07,3623586,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
440,1034,006-13,3604058,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
417,1023,006-17,3624646,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145755,1065,006-08,3618692,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
410,1013,006-63,3604066,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
141539,1054,006-09,3620027,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
272,1007,006-03,3619133,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145760,1070,006-10,3619659,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,006-64,3604085,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
419,1025,006-20,3626418,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145746,1061,006-21,3620896,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-01,3624440,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-02,3619157,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
408,1012,006-12,3623249,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
440,1034,006-13,3625056,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145826,1077,006-23,3622450,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-03,3626679,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145825,1076,006-05,3618507,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-07,3623588,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145755,1065,006-08,3618694,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
419,1025,006-20,3626420,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141539,1054,006-09,3620029,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145746,1061,006-21,3620898,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-10,3619661,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-01,3624442,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
440,1034,006-13,3625058,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
271,1006,006-02,3619159,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
272,1007,006-03,3626681,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145825,1076,006-05,3618509,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-07,3623590,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145755,1065,006-08,3618696,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-09,3620031,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145760,1070,006-10,3619663,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-01,3624444,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
270,1004,006-70,3604107,Alstom Konstal,NGd99,2000,Pojazd częściowo niskopodłogowy,5
271,1006,006-02,3619161,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145822,1073,006-71,3604113,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-03,3626683,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
141569,1176,006-72,3604119,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
145825,1076,006-05,3618511,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,006-73,3623292,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-07,3623592,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
410,1013,006-37,3632462,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
408,1012,006-04,3604137,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145752,1062,006-74,3623581,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145755,1065,006-08,3618698,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-09,3620033,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
404,1014,006-39,3604151,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145746,1061,006-06,3604144,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-10,3619665,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,006-40,3623668,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
440,1034,006-11,3633766,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145821,1072,006-01,3624446,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-02,3619163,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
272,1007,006-03,3626685,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
408,1012,006-04,3632513,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145825,1076,006-05,3618513,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145746,1061,006-06,3633528,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-07,3623594,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
410,1013,006-37,3632464,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145755,1065,006-08,3618700,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-09,3620035,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
404,1014,006-39,3633351,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145760,1070,006-10,3619667,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,006-40,3633774,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
440,1034,006-11,3633768,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145821,1072,006-01,3624448,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
271,1006,006-02,3619165,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
406,1015,006-24,3604170,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
272,1007,006-03,3626687,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
408,1012,006-04,3632515,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145825,1076,006-05,3618515,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145746,1061,006-06,3633530,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
410,1013,006-37,3632466,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145831,1082,006-07,3623596,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145755,1065,006-08,3618702,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-09,3620037,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
440,1034,006-11,3633770,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-10,3619669,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-01,3624450,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-03,3626689,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
408,1012,006-04,3632517,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145825,1076,006-05,3618517,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-07,3623598,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145755,1065,006-08,3618704,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-09,3620039,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145760,1070,006-10,3619671,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-01,3624452,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
272,1007,006-03,3626691,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145759,1069,006-05,3645954,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3645746,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
489,1024,006-01,3636058,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
454,1042,006-08,3645935,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145831,1082,006-03,3645874,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145742,1057,006-02,3645899,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145759,1069,006-05,3646073,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3645792,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3636131,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3646283,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
454,1042,006-08,3647957,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-01,3647616,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145742,1057,006-02,3649373,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145831,1082,006-03,3648956,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3650598,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-05,3646075,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3651802,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3646285,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
454,1042,006-08,3647959,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-01,3647618,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145742,1057,006-02,3649375,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145831,1082,006-03,3648958,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3650600,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-05,3646077,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3651804,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3646287,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
454,1042,006-08,3647961,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-01,3647620,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145742,1057,006-02,3649377,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145831,1082,006-03,3648960,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3650602,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-05,3646079,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3651806,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3646289,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
454,1042,006-08,3647963,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-01,3647622,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145742,1057,006-02,3649379,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145831,1082,006-03,3648962,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3650604,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-05,3646081,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3651808,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3646291,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
454,1042,006-08,3647965,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-01,3647624,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145742,1057,006-02,3649381,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145831,1082,006-03,3648964,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3650606,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-05,3646083,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3651810,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-07,3646293,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
454,1042,006-08,3647967,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
489,1024,006-01,3647626,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145742,1057,006-02,3649383,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145831,1082,006-03,3648966,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,006-05,3646085,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,006-04,3650608,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,006-06,3651812,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
